ticker,company_id,target_date,window_start,window_end,close_window,return_window,sentiment_window,news_count_window,target_sent_pos,target_sent_neu,target_sent_neg,target_sentiment_strength,target_news_count,previous_close,target_return,target_log_return,direction,volatility,target_close
AAPL,0,2023-01-19,2022-12-19,2023-01-18,"[132.369995, 132.300003, 135.449997, 132.229996, 131.860001, 130.029999, 126.040001, 129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007]","[-0.000529, 0.02353, -0.02406, -0.002802, -0.013976, -0.031166, 0.027931, 0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384]","[[0.000309, 0.000495, 0.026519, 0.02621, -0.02621, 0.136619], [0.01241, 0.001179, 0.019785, 0.007375, -0.007375, 0.166866], [0.000428, 0.001813, 0.038522, 0.038094, -0.038094, 0.203811], [0.009026, 0.002183, 0.038579, 0.029553, -0.029553, 0.248935], [0.00123, 0.002351, 0.057228, 0.055998, -0.055998, 0.30405], [0.000752, 0.001278, 0.072244, 0.071492, -0.071492, 0.371368], [0.017786, 0.001554, 0.071378, 0.053591, -0.053591, 0.45359], [0.00095, 0.002083, 0.10777, 0.10682, -0.10682, 0.554016], [0.001131, 0.002558, 0.131646, 0.130516, -0.130516, 0.676676], [0.004407, 0.005662, 0.15523, 0.150822, -0.150822, 0.826494], [0.062966, 0.012588, 0.126342, 0.063376, -0.063376, 1.009483], [0.003807, 0.005746, 0.237044, 0.233237, -0.233237, 1.232985], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.124569, 0.021556, 0.221754, 0.097185, -0.097185, 1.839397], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.257011, 0.016856, 0.396453, 0.139442, -0.139442, 3.3516], [0.300685, 0.027442, 0.490604, 0.18992, -0.18992, 4.093654], [0.194883, 0.025543, 0.779574, 0.584691, -0.584691, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.0091934029776583,0.025754297317595,0.9650522819763931,0.9558588789987348,5,135.2100067138672,0.0004436376600177206,0.0004436376600177206,1,0.0004436376600177206,135.27000427246094
AAPL,0,2023-01-20,2022-12-20,2023-01-19,"[132.300003, 135.449997, 132.229996, 131.860001, 130.029999, 126.040001, 129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004]","[0.02353, -0.02406, -0.002802, -0.013976, -0.031166, 0.027931, 0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444]","[[0.01016, 0.000965, 0.016198, 0.006038, -0.006038, 0.136619], [0.00035, 0.001484, 0.031539, 0.031189, -0.031189, 0.166866], [0.00739, 0.001787, 0.031586, 0.024196, -0.024196, 0.203811], [0.001007, 0.001925, 0.046855, 0.045847, -0.045847, 0.248935], [0.000615, 0.001046, 0.059148, 0.058533, -0.058533, 0.30405], [0.014562, 0.001272, 0.058439, 0.043877, -0.043877, 0.371368], [0.000778, 0.001706, 0.088234, 0.087457, -0.087457, 0.45359], [0.000926, 0.002095, 0.107783, 0.106857, -0.106857, 0.554016], [0.003608, 0.004635, 0.127091, 0.123483, -0.123483, 0.676676], [0.051552, 0.010307, 0.10344, 0.051888, -0.051888, 0.826494], [0.003117, 0.004705, 0.194075, 0.190958, -0.190958, 1.009483], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.101989, 0.017649, 0.181557, 0.079568, -0.079568, 1.505971], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.210422, 0.013801, 0.324588, 0.114166, -0.114166, 2.744058], [0.24618, 0.022468, 0.401673, 0.155493, -0.155493, 3.3516], [0.159557, 0.020913, 0.638261, 0.478705, -0.478705, 4.093654], [0.009193, 0.025754, 0.965052, 0.955859, -0.955859, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.1907395479403122,0.0337513278565549,0.7755091108252553,0.584769562884943,5,135.27000427246094,0.019038364081683426,0.019038364081683426,1,0.019038364081683426,137.8699951171875
AAPL,0,2023-01-23,2022-12-21,2023-01-20,"[135.449997, 132.229996, 131.860001, 130.029999, 126.040001, 129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995]","[-0.02406, -0.002802, -0.013976, -0.031166, 0.027931, 0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038]","[[0.000287, 0.001215, 0.025822, 0.025535, -0.025535, 0.136619], [0.00605, 0.001463, 0.02586, 0.01981, -0.01981, 0.166866], [0.000825, 0.001576, 0.038361, 0.037537, -0.037537, 0.203811], [0.000504, 0.000857, 0.048427, 0.047923, -0.047923, 0.248935], [0.011923, 0.001042, 0.047846, 0.035923, -0.035923, 0.30405], [0.000637, 0.001396, 0.07224, 0.071603, -0.071603, 0.371368], [0.000758, 0.001715, 0.088245, 0.087487, -0.087487, 0.45359], [0.002954, 0.003795, 0.104054, 0.101099, -0.101099, 0.554016], [0.042207, 0.008438, 0.08469, 0.042483, -0.042483, 0.676676], [0.002552, 0.003852, 0.158895, 0.156343, -0.156343, 0.826494], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.083501, 0.01445, 0.148646, 0.065145, -0.065145, 1.232985], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.172279, 0.011299, 0.26575, 0.093471, -0.093471, 2.246645], [0.201555, 0.018395, 0.328862, 0.127307, -0.127307, 2.744058], [0.130634, 0.017122, 0.522564, 0.39193, -0.39193, 3.3516], [0.007527, 0.021086, 0.790118, 0.782591, -0.782591, 4.093654], [0.19074, 0.033751, 0.775509, 0.58477, -0.58477, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.7424500268766978,0.0274950653173661,0.2300549189508924,0.5123951079258053,5,137.8699951171875,0.023228555627554673,0.023228555627554673,1,0.023228555627554673,141.11000061035156
AAPL,0,2023-01-24,2022-12-22,2023-01-23,"[132.229996, 131.860001, 130.029999, 126.040001, 129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995, 141.110001]","[-0.002802, -0.013976, -0.031166, 0.027931, 0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038, 0.023229]","[[0.004953, 0.001198, 0.021173, 0.016219, -0.016219, 0.136619], [0.000675, 0.00129, 0.031408, 0.030732, -0.030732, 0.166866], [0.000413, 0.000701, 0.039648, 0.039236, -0.039236, 0.203811], [0.009761, 0.000853, 0.039173, 0.029411, -0.029411, 0.248935], [0.000521, 0.001143, 0.059145, 0.058624, -0.058624, 0.30405], [0.000621, 0.001404, 0.072249, 0.071628, -0.071628, 0.371368], [0.002419, 0.003107, 0.085192, 0.082773, -0.082773, 0.45359], [0.034556, 0.006909, 0.069338, 0.034782, -0.034782, 0.554016], [0.002089, 0.003154, 0.130092, 0.128003, -0.128003, 0.676676], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.068365, 0.01183, 0.121701, 0.053336, -0.053336, 1.009483], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.14105, 0.009251, 0.217578, 0.076528, -0.076528, 1.839397], [0.165019, 0.01506, 0.269249, 0.10423, -0.10423, 2.246645], [0.106954, 0.014018, 0.427839, 0.320885, -0.320885, 2.744058], [0.006163, 0.017264, 0.646894, 0.640731, -0.640731, 3.3516], [0.156164, 0.027633, 0.634933, 0.478769, -0.478769, 4.093654], [0.74245, 0.027495, 0.230055, 0.512395, 0.512395, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.2224539709842358,0.0759957076978188,0.7015503244766189,0.479096353492383,5,141.11000061035156,0.010012762907375555,0.010012762907375555,1,0.010012762907375555,142.52999877929688
AAPL,0,2023-01-25,2022-12-23,2023-01-24,"[131.860001, 130.029999, 126.040001, 129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995, 141.110001, 142.529999]","[-0.013976, -0.031166, 0.027931, 0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038, 0.023229, 0.010013]","[[0.000553, 0.001056, 0.025714, 0.025162, -0.025162, 0.136619], [0.000338, 0.000574, 0.032461, 0.032124, -0.032124, 0.166866], [0.007992, 0.000698, 0.032072, 0.02408, -0.02408, 0.203811], [0.000427, 0.000936, 0.048424, 0.047997, -0.047997, 0.248935], [0.000508, 0.00115, 0.059152, 0.058644, -0.058644, 0.30405], [0.00198, 0.002544, 0.069749, 0.067769, -0.067769, 0.371368], [0.028292, 0.005656, 0.056769, 0.028477, -0.028477, 0.45359], [0.001711, 0.002582, 0.106511, 0.1048, -0.1048, 0.554016], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.055972, 0.009686, 0.09964, 0.043668, -0.043668, 0.826494], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.115482, 0.007574, 0.178138, 0.062656, -0.062656, 1.505971], [0.135106, 0.01233, 0.220443, 0.085336, -0.085336, 1.839397], [0.087567, 0.011477, 0.350285, 0.262719, -0.262719, 2.246645], [0.005045, 0.014134, 0.529632, 0.524586, -0.524586, 2.744058], [0.127857, 0.022624, 0.519839, 0.391983, -0.391983, 3.3516], [0.607867, 0.022511, 0.188353, 0.419514, 0.419514, 4.093654], [0.222454, 0.075996, 0.70155, 0.479096, -0.479096, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.0089998196496267,0.0184043346678559,0.9725958657761432,0.9635960461265164,5,142.52999877929688,-0.004711835225971918,-0.004711835225971918,0,0.004711835225971918,141.86000061035156
AAPL,0,2023-01-26,2022-12-27,2023-01-25,"[130.029999, 126.040001, 129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995, 141.110001, 142.529999, 141.860001]","[-0.031166, 0.027931, 0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038, 0.023229, 0.010013, -0.004712]","[[0.000277, 0.00047, 0.026577, 0.026301, -0.026301, 0.136619], [0.006543, 0.000572, 0.026258, 0.019715, -0.019715, 0.166866], [0.00035, 0.000766, 0.039646, 0.039297, -0.039297, 0.203811], [0.000416, 0.000941, 0.04843, 0.048014, -0.048014, 0.248935], [0.001621, 0.002083, 0.057106, 0.055484, -0.055484, 0.30405], [0.023164, 0.004631, 0.046479, 0.023315, -0.023315, 0.371368], [0.001401, 0.002114, 0.087204, 0.085803, -0.085803, 0.45359], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.045826, 0.00793, 0.081579, 0.035752, -0.035752, 0.676676], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.094549, 0.006201, 0.145847, 0.051298, -0.051298, 1.232985], [0.110616, 0.010095, 0.180483, 0.069868, -0.069868, 1.505971], [0.071693, 0.009397, 0.286789, 0.215096, -0.215096, 1.839397], [0.004131, 0.011572, 0.433626, 0.429495, -0.429495, 2.246645], [0.10468, 0.018523, 0.425608, 0.320928, -0.320928, 2.744058], [0.497679, 0.01843, 0.15421, 0.343469, 0.343469, 3.3516], [0.18213, 0.06222, 0.574381, 0.392251, -0.392251, 4.093654], [0.009, 0.018404, 0.972596, 0.963596, -0.963596, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.1953933052527029,0.0285179063440781,0.7760887780536118,0.5806954728009088,5,141.86000061035156,0.014694869771428311,0.014694869771428311,1,0.014694869771428311,143.9600067138672
AAPL,0,2023-01-27,2022-12-28,2023-01-26,"[126.040001, 129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995, 141.110001, 142.529999, 141.860001, 143.960007]","[0.027931, 0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038, 0.023229, 0.010013, -0.004712, 0.014695]","[[0.005357, 0.000468, 0.021499, 0.016141, -0.016141, 0.136619], [0.000286, 0.000627, 0.03246, 0.032173, -0.032173, 0.166866], [0.000341, 0.000771, 0.039651, 0.039311, -0.039311, 0.203811], [0.001327, 0.001705, 0.046754, 0.045427, -0.045427, 0.248935], [0.018965, 0.003792, 0.038054, 0.019089, -0.019089, 0.30405], [0.001147, 0.001731, 0.071396, 0.07025, -0.07025, 0.371368], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.037519, 0.006493, 0.066791, 0.029272, -0.029272, 0.554016], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.07741, 0.005077, 0.119409, 0.041999, -0.041999, 1.009483], [0.090564, 0.008265, 0.147767, 0.057203, -0.057203, 1.232985], [0.058698, 0.007693, 0.234803, 0.176106, -0.176106, 1.505971], [0.003382, 0.009474, 0.355023, 0.351641, -0.351641, 1.839397], [0.085705, 0.015165, 0.348459, 0.262754, -0.262754, 2.246645], [0.407465, 0.01509, 0.126257, 0.281208, 0.281208, 2.744058], [0.149115, 0.050941, 0.470263, 0.321148, -0.321148, 3.3516], [0.007368, 0.015068, 0.796294, 0.788926, -0.788926, 4.093654], [0.195393, 0.028518, 0.776089, 0.580695, -0.580695, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.357104886569389,0.0609355292728276,0.5819595800619591,0.2248546934925701,5,143.9600067138672,0.0135914746418463,0.0135914746418463,1,0.0135914746418463,145.92999267578125
AAPL,0,2023-01-30,2022-12-29,2023-01-27,"[129.610001, 129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995, 141.110001, 142.529999, 141.860001, 143.960007, 145.929993]","[0.002466, -0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038, 0.023229, 0.010013, -0.004712, 0.014695, 0.013591]","[[0.000234, 0.000514, 0.026576, 0.026341, -0.026341, 0.136619], [0.000279, 0.000631, 0.032464, 0.032185, -0.032185, 0.166866], [0.001087, 0.001396, 0.038279, 0.037192, -0.037192, 0.203811], [0.015527, 0.003104, 0.031156, 0.015628, -0.015628, 0.248935], [0.000939, 0.001417, 0.058454, 0.057516, -0.057516, 0.30405], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.030718, 0.005316, 0.054684, 0.023965, -0.023965, 0.45359], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.063378, 0.004157, 0.097764, 0.034386, -0.034386, 0.826494], [0.074148, 0.006767, 0.120982, 0.046834, -0.046834, 1.009483], [0.048058, 0.006299, 0.192241, 0.144183, -0.144183, 1.232985], [0.002769, 0.007757, 0.290668, 0.287899, -0.287899, 1.505971], [0.070169, 0.012416, 0.285294, 0.215125, -0.215125, 1.839397], [0.333604, 0.012354, 0.10337, 0.230234, 0.230234, 2.246645], [0.122085, 0.041707, 0.385019, 0.262934, -0.262934, 2.744058], [0.006033, 0.012337, 0.65195, 0.645918, -0.645918, 3.3516], [0.159975, 0.023348, 0.635408, 0.475433, -0.475433, 4.093654], [0.357105, 0.060936, 0.58196, 0.224855, -0.224855, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.0100480917837564,0.0186545501158913,0.9712973261153544,0.9612492343315978,5,145.92999267578125,-0.0202823742298003,-0.0202823742298003,0,0.0202823742298003,143.0
AAPL,0,2023-01-31,2022-12-30,2023-01-30,"[129.929993, 125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995, 141.110001, 142.529999, 141.860001, 143.960007, 145.929993, 143.0]","[-0.038122, 0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038, 0.023229, 0.010013, -0.004712, 0.014695, 0.013591, -0.020282]","[[0.000228, 0.000517, 0.026579, 0.026351, -0.026351, 0.136619], [0.00089, 0.001143, 0.03134, 0.030451, -0.030451, 0.166866], [0.012713, 0.002542, 0.025508, 0.012795, -0.012795, 0.203811], [0.000769, 0.00116, 0.047858, 0.04709, -0.04709, 0.248935], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02515, 0.004352, 0.044771, 0.019621, -0.019621, 0.371368], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05189, 0.003403, 0.080042, 0.028153, -0.028153, 0.676676], [0.060707, 0.00554, 0.099051, 0.038344, -0.038344, 0.826494], [0.039346, 0.005157, 0.157393, 0.118047, -0.118047, 1.009483], [0.002267, 0.006351, 0.237979, 0.235712, -0.235712, 1.232985], [0.05745, 0.010166, 0.233579, 0.176129, -0.176129, 1.505971], [0.273132, 0.010115, 0.084632, 0.1885, 0.1885, 1.839397], [0.099955, 0.034147, 0.315227, 0.215272, -0.215272, 2.246645], [0.004939, 0.010101, 0.533772, 0.528833, -0.528833, 2.744058], [0.130976, 0.019116, 0.520228, 0.389252, -0.389252, 3.3516], [0.292373, 0.04989, 0.476468, 0.184095, -0.184095, 4.093654], [0.010048, 0.018655, 0.971297, 0.961249, -0.961249, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.0142734182617065,0.0181987541350099,0.9675278299407636,0.953254411679057,5,143.0,0.008980486518885233,0.008980486518885233,1,0.008980486518885233,144.2899932861328
AAPL,0,2023-02-01,2023-01-03,2023-01-31,"[125.07, 126.360001, 125.019997, 129.619995, 130.149994, 130.729996, 133.490005, 133.410004, 134.759995, 135.940002, 135.210007, 135.270004, 137.869995, 141.110001, 142.529999, 141.860001, 143.960007, 145.929993, 143.0, 144.289993]","[0.010261, -0.010661, 0.036133, 0.004081, 0.004447, 0.020893, -0.000599, 0.010068, 0.008718, -0.005384, 0.000444, 0.019038, 0.023229, 0.010013, -0.004712, 0.014695, 0.013591, -0.020282, 0.00898]","[[0.000729, 0.000936, 0.025659, 0.024931, -0.024931, 0.136619], [0.010408, 0.002081, 0.020884, 0.010476, -0.010476, 0.166866], [0.000629, 0.00095, 0.039183, 0.038554, -0.038554, 0.203811], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.020591, 0.003563, 0.036656, 0.016065, -0.016065, 0.30405], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.042484, 0.002786, 0.065533, 0.02305, -0.02305, 0.554016], [0.049703, 0.004536, 0.081096, 0.031394, -0.031394, 0.676676], [0.032214, 0.004222, 0.128863, 0.096649, -0.096649, 0.826494], [0.001856, 0.0052, 0.194841, 0.192985, -0.192985, 1.009483], [0.047036, 0.008323, 0.191238, 0.144202, -0.144202, 1.232985], [0.223622, 0.008281, 0.069291, 0.15433, 0.15433, 1.505971], [0.081836, 0.027957, 0.258086, 0.17625, -0.17625, 1.839397], [0.004044, 0.00827, 0.437015, 0.432972, -0.432972, 2.246645], [0.107234, 0.015651, 0.425927, 0.318692, -0.318692, 2.744058], [0.239375, 0.040846, 0.390099, 0.150725, -0.150725, 3.3516], [0.008227, 0.015273, 0.795231, 0.787004, -0.787004, 4.093654], [0.014273, 0.018199, 0.967528, 0.953254, -0.953254, 5.0]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.0123023577537563,0.0151904616030102,0.9725072001963642,0.9602048424426078,5,144.2899932861328,0.007869704048322388,0.007869704048322388,1,0.007869704048322388,145.42999267578125
