ticker,published_date,sent_pos,sent_neu,sent_neg,sentiment_strength,net_sentiment,news_count,has_news
AAPL,2023-04-17,0.010503887706948734,0.01578359655228289,0.9737125166546666,0.9632086289477179,-0.9632086289477179,5,1
AAPL,2023-04-18,0.5598581172510523,0.030071896675088635,0.4100699951801735,0.14978812207087877,0.14978812207087877,5,1
AAPL,2023-04-19,0.013319864871153676,0.017694890600052353,0.9689852422917973,0.9556653774206436,-0.9556653774206436,5,1
AAPL,2023-04-20,0.011282696028258874,0.019013944835331715,0.9697033556735555,0.9584206596452967,-0.9584206596452967,5,1
AAPL,2023-04-21,0.5522264523834236,0.03499971956624083,0.4127738540102608,0.13945259837316282,0.13945259837316282,5,1
AAPL,2023-04-24,0.36590203808621574,0.032893225647574235,0.6012047296722735,0.2353026915860577,-0.2353026915860577,5,1
AAPL,2023-04-25,0.5929912676348477,0.12009974808529308,0.2869089861282167,0.30608228150663097,0.30608228150663097,5,1
AAPL,2023-04-26,0.18932563842188913,0.02019540632687285,0.7904789326548075,0.6011532942329184,-0.6011532942329184,5,1
AAPL,2023-04-27,0.5080325217341718,0.09216941130768022,0.3997980632256765,0.10823445850849528,0.10823445850849528,5,1
AAPL,2023-04-28,0.3471165357815967,0.021100423628587845,0.6317830427574678,0.2846665069758711,-0.2846665069758711,5,1
AAPL,2023-05-01,0.19327462076176263,0.05352841203873298,0.7531969962820705,0.5599223755203079,-0.5599223755203079,5,1
AAPL,2023-05-02,0.015602731108700607,0.028322605178957516,0.9560746750726191,0.9404719439639185,-0.9404719439639185,5,1
AAPL,2023-05-03,0.0111197906684764,0.020018307070619242,0.9688619391345493,0.957742148466073,-0.957742148466073,5,1
AAPL,2023-05-04,0.010346936775593117,0.019112808546303484,0.9705402367151572,0.9601932999395641,-0.9601932999395641,5,1
AAPL,2023-05-05,0.3852873968083009,0.024080382268467166,0.5906322308296538,0.2053448340213529,-0.2053448340213529,5,1
AAPL,2023-05-08,0.5494014863762318,0.022083881062276264,0.42851460911062,0.12088687726561176,0.12088687726561176,5,1
AAPL,2023-05-09,0.011069303716993476,0.01676642475708305,0.9721642549241406,0.9610949512071472,-0.9610949512071472,5,1
AAPL,2023-05-10,0.18958768507481738,0.017936742102935874,0.7924755393587107,0.6028878542838934,-0.6028878542838934,5,1
AAPL,2023-05-11,0.37498623066454934,0.030396598566293426,0.59461720232953,0.21963097166498063,-0.21963097166498063,5,1
AAPL,2023-05-12,0.0089446223953628,0.016867794839027606,0.9741875900935232,0.9652429676981604,-0.9652429676981604,5,1
AAPL,2023-05-15,0.5819564016216291,0.17463527532019485,0.24340833143648066,0.33854807018514843,0.33854807018514843,5,1
AAPL,2023-05-16,0.32214045989160295,0.07974245692923482,0.5981170459101861,0.27597658601858316,-0.27597658601858316,5,1
AAPL,2023-05-17,0.8690595872888992,0.11295913251710042,0.017981312520477927,0.8510782747684212,0.8510782747684212,5,1
AAPL,2023-05-18,0.42008818413949706,0.06879010319771664,0.5111216958458269,0.09103351170632984,-0.09103351170632984,5,1
AAPL,2023-05-19,0.18393426467379928,0.03657043330123161,0.7794953208408241,0.5955610561670248,-0.5955610561670248,5,1
AAPL,2023-05-22,0.37870790824624895,0.024430313152383178,0.5968618154654795,0.2181539072192305,-0.2181539072192305,5,1
AAPL,2023-05-23,0.01253612440357645,0.0166998637422095,0.9707640230592978,0.9582278986557213,-0.9582278986557213,5,1
AAPL,2023-05-24,0.552582616981207,0.09307374509220935,0.3543436529588867,0.19823896402232033,0.19823896402232033,5,1
AAPL,2023-05-25,0.5682931635396683,0.04517345303003279,0.38653336316874926,0.18175980037091904,0.18175980037091904,5,1
AAPL,2023-05-26,0.9227298709658825,0.06301615400615986,0.014253990788639424,0.9084758801772431,0.9084758801772431,5,1
AAPL,2023-05-30,0.5644316910484123,0.039658412114496944,0.39590990557862255,0.16852178546978974,0.16852178546978974,5,1
AAPL,2023-05-31,0.87599273681685,0.0803928083837111,0.043614454557295734,0.8323782822595542,0.8323782822595542,5,1
AAPL,2023-06-01,0.6180784054754263,0.07600785797795785,0.30591370462525413,0.3121647008501721,0.3121647008501721,5,1
AAPL,2023-06-02,0.38397095339153964,0.024009947801035044,0.5920191232718901,0.20804816988035046,-0.20804816988035046,5,1
AAPL,2023-06-05,0.3788797477993802,0.025444348033640506,0.595675890462766,0.21679614266338582,-0.21679614266338582,5,1
AAPL,2023-06-06,0.38166891819754295,0.024738470764666433,0.593592618351985,0.211923700154442,-0.211923700154442,5,1
AAPL,2023-06-07,0.9126567530472177,0.07275950151201345,0.014583739052793391,0.8980730139944243,0.8980730139944243,5,1
AAPL,2023-06-08,0.22031723375767812,0.037950686080798025,0.7417320715260406,0.5214148377683625,-0.5214148377683625,5,1
AAPL,2023-06-09,0.37733240983935035,0.03119760559104043,0.5914699858489575,0.21413757600960714,-0.21413757600960714,5,1
AAPL,2023-06-12,0.4115333728145631,0.20558981539524954,0.38287685859626447,0.028656514218298623,0.028656514218298623,5,1
AAPL,2023-06-13,0.9304488445373551,0.04656697653025598,0.022984204500432197,0.907464640036923,0.907464640036923,5,1
AAPL,2023-06-14,0.6039657246309932,0.2283766714937505,0.16765760589627882,0.43630811873471437,0.43630811873471437,5,1
AAPL,2023-06-15,0.36498298297433934,0.02236214743285659,0.6126548427346108,0.24767185976027145,-0.24767185976027145,5,1
AAPL,2023-06-16,0.756414110543222,0.04086350446499257,0.20272243432582768,0.5536916762173943,0.5536916762173943,5,1
AAPL,2023-06-20,0.5432364863727893,0.041889164761288455,0.41487435161770386,0.12836213475508546,0.12836213475508546,5,1
AAPL,2023-06-21,0.7494161034699727,0.05031077134723357,0.20027313337597583,0.5491429700939968,0.5491429700939968,5,1
AAPL,2023-06-22,0.5036285658095633,0.07999597476112895,0.4163754651646182,0.08725310064494507,0.08725310064494507,5,1
AAPL,2023-06-23,0.37197454680395964,0.03588739112590753,0.5921380615008562,0.2201635146968966,-0.2201635146968966,5,1
AAPL,2023-06-26,0.21333779254204366,0.0220312213846008,0.7646310090149948,0.5512932164729512,-0.5512932164729512,5,1
AAPL,2023-06-27,0.7399946195245758,0.038522048142292376,0.22148331795660647,0.5185113015679693,0.5185113015679693,5,1
AAPL,2023-06-28,0.5712567637487354,0.031202031354284374,0.39754124211433184,0.1737155216344035,0.1737155216344035,5,1
AAPL,2023-06-29,0.3877604756757641,0.03369281760746256,0.5785466978855278,0.1907862222097637,-0.1907862222097637,5,1
AAPL,2023-06-30,0.9508552124609685,0.031881803720840485,0.017262944467176928,0.9335922679937916,0.9335922679937916,5,1
AAPL,2023-07-03,0.010352556118381559,0.023812158946524133,0.9658352693243627,0.9554827132059811,-0.9554827132059811,5,1
AAPL,2023-07-05,0.35775190682262215,0.03828514789743032,0.603962944623272,0.2462110378006499,-0.2462110378006499,5,1
AAPL,2023-07-06,0.7345653471544744,0.05092852925779842,0.21450614642233554,0.5200592007321388,0.5200592007321388,5,1
AAPL,2023-07-07,0.3719941745257124,0.03263285486338318,0.5953729781363443,0.2233788036106319,-0.2233788036106319,5,1
AAPL,2023-07-10,0.5695121061339753,0.0266716128048216,0.4038162653765625,0.16569584075741278,0.16569584075741278,5,1
AAPL,2023-07-11,0.549839173398741,0.029275934836161466,0.42088490845866555,0.12895426494007545,0.12895426494007545,5,1
AAPL,2023-07-12,0.3230136585594084,0.1594206514379259,0.5175656727694217,0.19455201421001328,-0.19455201421001328,5,1
AAPL,2023-07-13,0.5432555531357677,0.05375317481827945,0.4029912796631483,0.14026427347261938,0.14026427347261938,5,1
AAPL,2023-07-14,0.9283810159795403,0.045180088014609286,0.026438873259968916,0.9019421427195713,0.9019421427195713,5,1
AAPL,2023-07-17,0.5465980802234524,0.03345201642246382,0.41994990715700703,0.12664817306644532,0.12664817306644532,5,1
AAPL,2023-07-18,0.5602573693150091,0.04067637095088016,0.3990662553819925,0.16119111393301666,0.16119111393301666,5,1
AAPL,2023-07-19,0.37355719841224905,0.03429623704954878,0.5921465508726403,0.2185893524603913,-0.2185893524603913,5,1
AAPL,2023-07-20,0.00980975835255553,0.015609174149673206,0.9745810965658237,0.9647713382132682,-0.9647713382132682,5,1
AAPL,2023-07-21,0.5423389927164592,0.07422535531724886,0.3834356615102549,0.15890333120620437,0.15890333120620437,5,1
AAPL,2023-07-24,0.7327136304125155,0.0452667434491136,0.22201960717874888,0.5106940232337666,0.5106940232337666,5,1
AAPL,2023-07-25,0.5727426129572537,0.059818942579264484,0.3674384422352942,0.2053041707219595,0.2053041707219595,5,1
AAPL,2023-07-26,0.3709621672330371,0.03795079246515485,0.5910870285014318,0.2201248612683947,-0.2201248612683947,5,1
AAPL,2023-07-27,0.5221968441613022,0.14262611231499694,0.33517703833256807,0.18701980582873412,0.18701980582873412,5,1
AAPL,2023-07-28,0.74052157029221,0.04031086124315237,0.21916760018241313,0.5213539701097969,0.5213539701097969,5,1
AAPL,2023-07-31,0.375316768233206,0.029448084647733408,0.5952351484930705,0.2199183802598645,-0.2199183802598645,5,1
AAPL,2023-08-01,0.55827213380098,0.030504661074063747,0.4112232314314508,0.14704890236952917,0.14704890236952917,5,1
AAPL,2023-08-02,0.013118283437719877,0.016734652180909318,0.9701470666659087,0.9570287832281887,-0.9570287832281887,5,1
AAPL,2023-08-03,0.010991991825515182,0.017991220092926807,0.9710167974117366,0.9600248055862215,-0.9600248055862215,5,1
AAPL,2023-08-04,0.009248780038938838,0.01665235062995255,0.9740988834758043,0.9648501034368655,-0.9648501034368655,5,1
AAPL,2023-08-07,0.009658451192932429,0.019894689742066353,0.9704468825132396,0.9607884313203072,-0.9607884313203072,5,1
AAPL,2023-08-08,0.3849424594951949,0.0243782102106906,0.5906793015194515,0.20573684202425657,-0.20573684202425657,5,1
AAPL,2023-08-09,0.009954708729082492,0.016588342088541718,0.9734569670248617,0.9635022582957793,-0.9635022582957793,5,1
AAPL,2023-08-10,0.20524279185809235,0.032540208472713564,0.7622170036859284,0.556974211827836,-0.556974211827836,5,1
AAPL,2023-08-11,0.014625294212337986,0.015530549490353549,0.96984415619135,0.9552188619790121,-0.9552188619790121,5,1
AAPL,2023-08-14,0.4394668552147611,0.06072407160982781,0.4998091026558045,0.06034224744104344,-0.06034224744104344,5,1
AAPL,2023-08-15,0.19373460700419542,0.01874354030916054,0.7875218690964609,0.5937872620922655,-0.5937872620922655,5,1
AAPL,2023-08-16,0.7984298681197458,0.09784803631797968,0.10372208377487918,0.6947077843448666,0.6947077843448666,5,1
AAPL,2023-08-17,0.014817607088228263,0.022132490227192842,0.9630499197570757,0.9482323126688474,-0.9482323126688474,5,1
AAPL,2023-08-18,0.5656402434900539,0.025808472338573297,0.4085512775162244,0.15708896597382954,0.15708896597382954,5,1
AAPL,2023-08-21,0.49181849072022954,0.06794011654782942,0.4402414053705125,0.051577085349717056,0.051577085349717056,5,1
AAPL,2023-08-22,0.8436315959632252,0.1411398975141636,0.015228523825283991,0.8284030721379413,0.8284030721379413,5,1
AAPL,2023-08-23,0.5695475538401822,0.03146172820958926,0.3989907357688125,0.1705568180713697,0.1705568180713697,5,1
AAPL,2023-08-24,0.19492538526341244,0.02118152508116294,0.7838931026563631,0.5889677173929507,-0.5889677173929507,5,1
AAPL,2023-08-25,0.577862830553788,0.03479039402910868,0.38734681977982804,0.1905160107739599,0.1905160107739599,5,1
AAPL,2023-08-28,0.5435394077778953,0.08066460027149772,0.37579599452158313,0.1677434132563122,0.1677434132563122,5,1
AAPL,2023-08-29,0.8757146391658521,0.10043659599169374,0.023848727136009572,0.8518659120298425,0.8518659120298425,5,1
AAPL,2023-08-30,0.7399722633817595,0.045520075098871376,0.2145076224898927,0.5254646408918668,0.5254646408918668,5,1
AAPL,2023-08-31,0.3843047269373336,0.02681638746060008,0.5888788859037776,0.204574158966444,-0.204574158966444,5,1
AAPL,2023-09-01,0.33255888097997643,0.09787650652027824,0.5695645806223433,0.23700569964236684,-0.23700569964236684,5,1
AAPL,2023-09-05,0.01629619922495064,0.015001443853891907,0.9687023745393493,0.9524061753143986,-0.9524061753143986,5,1
AAPL,2023-09-06,0.008437656681833761,0.017383308327066707,0.9741790121414571,0.9657413554596234,-0.9657413554596234,5,1
AAPL,2023-09-07,0.008846163237655741,0.01696058446398105,0.9741932614206037,0.965347098182948,-0.965347098182948,5,1
AAPL,2023-09-08,0.009241275496954348,0.0181070735897327,0.9726516346914945,0.9634103591945402,-0.9634103591945402,5,1
AAPL,2023-09-11,0.38073055894691754,0.024224450716488027,0.5950450212816634,0.21431446233474583,-0.21431446233474583,5,1
AAPL,2023-09-12,0.008819769587740315,0.01660265267017037,0.9745776168198342,0.9657578472320939,-0.9657578472320939,5,1
AAPL,2023-09-13,0.0118769937920833,0.018358163952339943,0.9697648695578175,0.9578878757657342,-0.9578878757657342,5,1
AAPL,2023-09-14,0.569538395855629,0.03360062157463747,0.396860956564297,0.17267743929133206,0.17267743929133206,5,1
AAPL,2023-09-15,0.196453443994097,0.025367207743816157,0.77817934510222,0.581725901108123,-0.581725901108123,5,1
AAPL,2023-09-18,0.37289493044130684,0.024575762908604287,0.6025292871463628,0.22963435670505594,-0.22963435670505594,5,1
AAPL,2023-09-19,0.37226667617843884,0.036542940033142325,0.5911903764272832,0.2189237002488444,-0.2189237002488444,5,1
AAPL,2023-09-20,0.19558261039054403,0.028333776973582313,0.7760836026574115,0.5805009922668675,-0.5805009922668675,5,1
AAPL,2023-09-21,0.013927654583150612,0.01664136590667656,0.9694309573247983,0.9555033027416477,-0.9555033027416477,5,1
AAPL,2023-09-22,0.20116637715764704,0.029578760252006096,0.7692548672033228,0.5680884900456757,-0.5680884900456757,5,1
AAPL,2023-09-25,0.3947556121555652,0.05006345360118292,0.5551809355338128,0.16042532337824755,-0.16042532337824755,5,1
AAPL,2023-09-26,0.010104303429738493,0.01821128001518839,0.9716844151774109,0.9615801117476724,-0.9615801117476724,5,1
AAPL,2023-09-27,0.014069992641028156,0.019974950185434718,0.9659550595108942,0.9518850668698661,-0.9518850668698661,5,1
AAPL,2023-09-28,0.021485114749565715,0.018085937587878874,0.9604289470601901,0.9389438323106244,-0.9389438323106244,5,1
AAPL,2023-09-29,0.1966175973824812,0.02036352483843938,0.7830188969135599,0.5864012995310787,-0.5864012995310787,5,1
AAPL,2023-10-02,0.013511228215589562,0.019246801280396325,0.9672419544718908,0.9537307262563012,-0.9537307262563012,5,1
AAPL,2023-10-03,0.009938780638579585,0.0168636414950146,0.9731975978239027,0.9632588171853231,-0.9632588171853231,5,1
AAPL,2023-10-04,0.010147256838574623,0.0162239630079303,0.9736287985902107,0.963481541751636,-0.963481541751636,5,1
AAPL,2023-10-05,0.5187931709524902,0.06403464973905465,0.41717218715846865,0.10162098379402157,0.10162098379402157,5,1
AAPL,2023-10-06,0.5587745951103044,0.05409329199291361,0.38713212861938784,0.17164246649091652,0.17164246649091652,5,1
AAPL,2023-10-09,0.013013438286417956,0.017927503124096387,0.9690590601554921,0.9560456218690742,-0.9560456218690742,5,1
AAPL,2023-10-10,0.5696504835304987,0.059181428477061704,0.37116809891415253,0.1984823846163462,0.1984823846163462,5,1
AAPL,2023-10-11,0.38697401572741763,0.03574953429490898,0.5772764445900443,0.19030242886262672,-0.19030242886262672,5,1
AAPL,2023-10-12,0.7324208105885331,0.045686204607993434,0.2218929758660697,0.5105278347224634,0.5105278347224634,5,1
AAPL,2023-10-13,0.37941164479002554,0.03332991563636321,0.5872584883572621,0.2078468435672366,-0.2078468435672366,5,1
AAPL,2023-10-16,0.18907011178412872,0.026046893755086977,0.7848829966451176,0.5958128848609889,-0.5958128848609889,5,1
AAPL,2023-10-17,0.17632616586926328,0.043848424538538947,0.7798253795212806,0.6034992136520173,-0.6034992136520173,5,1
AAPL,2023-10-18,0.5094554893799276,0.13488221581553297,0.35566229904407576,0.15379319033585181,0.15379319033585181,5,1
AAPL,2023-10-19,0.011373335144113197,0.019416462588573904,0.9692102115962671,0.9578368764521539,-0.9578368764521539,5,1
AAPL,2023-10-20,0.0113345759165487,0.01901320419724511,0.9696522282811212,0.9583176523645724,-0.9583176523645724,5,1
AAPL,2023-10-23,0.19515070272605875,0.023269852356173914,0.7815794641199604,0.5864287613939017,-0.5864287613939017,5,1
AAPL,2023-10-24,0.5675637343378699,0.02866553498893825,0.40377074321556305,0.16379299112230683,0.16379299112230683,5,1
AAPL,2023-10-25,0.012057403611741393,0.015783863531721867,0.9721587114247441,0.9601013078130027,-0.9601013078130027,5,1
AAPL,2023-10-26,0.18588225925555762,0.03444980195941695,0.7796679771318028,0.5937857178762451,-0.5937857178762451,5,1
AAPL,2023-10-27,0.5603051390083389,0.03869577950183459,0.40099906844878996,0.15930607055954893,0.15930607055954893,5,1
AAPL,2023-10-30,0.5646221970576227,0.029093226463532892,0.4062845541113153,0.15833764294630742,0.15833764294630742,5,1
AAPL,2023-10-31,0.7425826597557693,0.04929513982991806,0.20812221342886172,0.5344604463269076,0.5344604463269076,5,1
AAPL,2023-11-01,0.010208848625331873,0.0288668893466483,0.9609242380721088,0.9507153894467769,-0.9507153894467769,5,1
AAPL,2023-11-02,0.2034471091125514,0.017172335358560005,0.7793805913566667,0.5759334822441153,-0.5759334822441153,5,1
AAPL,2023-11-03,0.013523658495987115,0.014396698425050083,0.9720796327941497,0.9585559742981625,-0.9585559742981625,5,1
AAPL,2023-11-06,0.18271918089518516,0.03602217935226549,0.7812586488379866,0.5985394679428014,-0.5985394679428014,5,1
AAPL,2023-11-07,0.5544078507301544,0.03655583642510267,0.40903634475556777,0.14537150597458665,0.14537150597458665,5,1
AAPL,2023-11-08,0.19565529531712955,0.03359635715085561,0.7707483801926933,0.5750930848755638,-0.5750930848755638,5,1
AAPL,2023-11-09,0.1981165277180348,0.021822230287563384,0.7800612222497243,0.5819446945316895,-0.5819446945316895,5,1
AAPL,2023-11-10,0.7031789818074553,0.07340318756034411,0.2234178146512249,0.4797611671562304,0.4797611671562304,5,1
